site_id,facility,indicator,sex,age_group,Date_Submitted,tx_curr
193,Jalasi Health Centre,TX_CURR_MMD,Unknown,All,2025-08-26 01:24:06.594725+00:00,0,1,0
193,Jalasi Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.594725+00:00,4,98,282
193,Jalasi Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.594725+00:00,0,7,50
193,Jalasi Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.594725+00:00,7,21,71
193,Jalasi Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.594725+00:00,0,1,7
193,Jalasi Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.594725+00:00,1,16,84
193,Jalasi Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.594725+00:00,17,2,14
193,Jalasi Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.594725+00:00,1,5,11
193,Jalasi Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.594725+00:00,20,201,847
193,Jalasi Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.594725+00:00,0,8,13
193,Jalasi Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.594725+00:00,0,4,27
193,Jalasi Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.594725+00:00,0,3,12
193,Jalasi Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.594725+00:00,1,3,22
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
194,Jenda Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.612605+00:00,0,0,1
194,Jenda Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.612605+00:00,113,286,283
194,Jenda Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.612605+00:00,28,70,38
194,Jenda Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.612605+00:00,2,14,23
194,Jenda Health Centre,TX_CURR_MMD,Male,90 plus years,2025-08-26 01:24:06.612605+00:00,0,1,0
194,Jenda Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.612605+00:00,0,3,1
194,Jenda Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.612605+00:00,151,445,427
194,Jenda Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.612605+00:00,3,14,2
194,Jenda Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.612605+00:00,0,11,2
194,Jenda Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.612605+00:00,14,47,48
194,Jenda Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.612605+00:00,0,0,1
194,Jenda Health Centre,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.612605+00:00,1,0,0
194,Jenda Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.612605+00:00,3,8,24
194,Jenda Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.612605+00:00,0,1,1
194,Jenda Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.612605+00:00,33,93,53
194,Jenda Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.612605+00:00,23,43,43
194,Jenda Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.612605+00:00,26,46,10
194,Jenda Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.612605+00:00,27,68,69
194,Jenda Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.612605+00:00,12,23,20
194,Jenda Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.612605+00:00,1,8,12
194,Jenda Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.612605+00:00,0,8,11
194,Jenda Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.612605+00:00,10,10,7
194,Jenda Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.612605+00:00,2,4,2
194,Jenda Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.612605+00:00,2,10,7
194,Jenda Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.612605+00:00,5,21,6
194,Jenda Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.612605+00:00,2,3,2
194,Jenda Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.612605+00:00,1,1,0
194,Jenda Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.612605+00:00,0,1,1
194,Jenda Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.612605+00:00,6,58,3
194,Jenda Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.612605+00:00,3,6,7
194,Jenda Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.612605+00:00,0,2,7
194,Jenda Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.612605+00:00,2,6,6
194,Jenda Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.612605+00:00,7,14,4
194,Jenda Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.612605+00:00,7,41,38
194,Jenda Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.612605+00:00,2,21,31
194,Jenda Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.612605+00:00,14,34,36
194,Jenda Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.612605+00:00,8,36,33
194,Jenda Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.612605+00:00,15,61,79
194,Jenda Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.612605+00:00,10,62,67
194,Jenda Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.612605+00:00,17,40,33
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
248,Kasinje Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.624907+00:00,3,40,97
248,Kasinje Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.624907+00:00,0,8,15
248,Kasinje Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.624907+00:00,0,4,58
248,Kasinje Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.624907+00:00,19,260,882
248,Kasinje Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.624907+00:00,0,5,5
248,Kasinje Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.624907+00:00,6,20,13
248,Kasinje Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.624907+00:00,2,53,61
248,Kasinje Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.624907+00:00,0,1,2
248,Kasinje Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.624907+00:00,1,25,57
248,Kasinje Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.624907+00:00,2,10,26
248,Kasinje Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.624907+00:00,2,14,71
248,Kasinje Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.624907+00:00,1,9,44
248,Kasinje Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.624907+00:00,2,28,23
248,Kasinje Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.624907+00:00,3,65,8
248,Kasinje Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.624907+00:00,0,8,53
248,Kasinje Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.624907+00:00,0,16,6
248,Kasinje Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.624907+00:00,0,13,3
248,Kasinje Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.624907+00:00,2,11,85
248,Kasinje Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.624907+00:00,5,52,181
248,Kasinje Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.624907+00:00,3,32,39
248,Kasinje Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.624907+00:00,1,6,2
248,Kasinje Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.624907+00:00,0,3,13
248,Kasinje Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.624907+00:00,2,10,77
248,Kasinje Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.624907+00:00,1,8,16
248,Kasinje Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.624907+00:00,0,1,3
248,Kasinje Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.624907+00:00,0,3,9
248,Kasinje Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.624907+00:00,0,1,10
248,Kasinje Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.624907+00:00,0,7,13
248,Kasinje Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.624907+00:00,0,1,2
248,Kasinje Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.624907+00:00,2,12,3
248,Kasinje Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.624907+00:00,0,7,31
248,Kasinje Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.624907+00:00,0,4,58
248,Kasinje Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.624907+00:00,1,41,170
248,Kasinje Health Centre,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.624907+00:00,0,0,1
248,Kasinje Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.624907+00:00,0,0,2
248,Kasinje Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.624907+00:00,1,16,120
248,Kasinje Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.624907+00:00,0,3,28
248,Kasinje Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.624907+00:00,4,11,7
248,Kasinje Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.624907+00:00,11,136,500
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
303,Liuzi Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.626346+00:00,1,17,16
303,Liuzi Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.626346+00:00,0,5,6
303,Liuzi Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.626346+00:00,0,3,0
303,Liuzi Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.626346+00:00,2,13,21
303,Liuzi Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.626346+00:00,0,4,2
303,Liuzi Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.626346+00:00,5,23,21
303,Liuzi Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.626346+00:00,2,23,31
303,Liuzi Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.626346+00:00,2,5,7
303,Liuzi Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.626346+00:00,3,12,26
303,Liuzi Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.626346+00:00,0,1,3
303,Liuzi Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.626346+00:00,1,3,1
303,Liuzi Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.626346+00:00,0,6,4
303,Liuzi Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.626346+00:00,3,16,3
303,Liuzi Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.626346+00:00,2,17,9
303,Liuzi Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.626346+00:00,14,83,104
303,Liuzi Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.626346+00:00,1,0,0
303,Liuzi Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.626346+00:00,0,20,20
303,Liuzi Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.626346+00:00,0,0,1
303,Liuzi Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.626346+00:00,0,9,11
303,Liuzi Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.626346+00:00,1,4,3
303,Liuzi Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.626346+00:00,12,127,150
303,Liuzi Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.626346+00:00,3,5,7
303,Liuzi Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.626346+00:00,1,14,11
303,Liuzi Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.626346+00:00,0,1,2
303,Liuzi Health Centre,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.626346+00:00,0,0,1
303,Liuzi Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.626346+00:00,1,6,2
303,Liuzi Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.626346+00:00,0,2,2
303,Liuzi Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.626346+00:00,0,1,2
303,Liuzi Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.626346+00:00,2,6,16
303,Liuzi Health Centre,TX_CURR_MMD,Male,<1 years,2025-08-26 01:24:06.626346+00:00,0,1,0
303,Liuzi Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.626346+00:00,1,7,10
303,Liuzi Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.626346+00:00,0,1,2
303,Liuzi Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.626346+00:00,0,10,9
303,Liuzi Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.626346+00:00,1,0,2
303,Liuzi Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.626346+00:00,0,1,2
303,Liuzi Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.626346+00:00,0,6,9
303,Liuzi Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.626346+00:00,0,2,2
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
359,Mangochi District Hospital,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.629135+00:00,31,120,22
359,Mangochi District Hospital,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.629135+00:00,204,2965,1748
359,Mangochi District Hospital,TX_CURR_MMD,Unknown,15-19 years,2025-08-26 01:24:06.629135+00:00,0,0,1
359,Mangochi District Hospital,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.629135+00:00,10,322,211
359,Mangochi District Hospital,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.629135+00:00,47,594,341
359,Mangochi District Hospital,TX_CURR_MMD,Female,90 plus years,2025-08-26 01:24:06.629135+00:00,0,1,1
359,Mangochi District Hospital,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.629135+00:00,2,28,20
359,Mangochi District Hospital,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.629135+00:00,0,14,10
359,Mangochi District Hospital,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.629135+00:00,13,426,307
359,Mangochi District Hospital,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.629135+00:00,15,74,2
359,Mangochi District Hospital,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.629135+00:00,55,497,235
359,Mangochi District Hospital,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.629135+00:00,19,216,141
359,Mangochi District Hospital,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.629135+00:00,0,10,6
359,Mangochi District Hospital,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.629135+00:00,5,143,104
359,Mangochi District Hospital,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.629135+00:00,4,2,26
359,Mangochi District Hospital,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.629135+00:00,60,71,13
359,Mangochi District Hospital,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.629135+00:00,10,46,36
359,Mangochi District Hospital,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.629135+00:00,1,13,12
359,Mangochi District Hospital,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.629135+00:00,10,82,37
359,Mangochi District Hospital,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.629135+00:00,1,0,1
359,Mangochi District Hospital,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.629135+00:00,0,54,41
359,Mangochi District Hospital,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.629135+00:00,2,106,86
359,Mangochi District Hospital,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.629135+00:00,71,168,43
359,Mangochi District Hospital,TX_CURR_MMD,Male,90 plus years,2025-08-26 01:24:06.629135+00:00,0,0,1
359,Mangochi District Hospital,TX_CURR_MMD,Female,85-89 years,2025-08-26 01:24:06.629135+00:00,0,0,1
359,Mangochi District Hospital,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.629135+00:00,11,58,27
359,Mangochi District Hospital,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.629135+00:00,137,1502,953
359,Mangochi District Hospital,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.629135+00:00,69,242,89
359,Mangochi District Hospital,TX_CURR_MMD,Unknown,65-69 years,2025-08-26 01:24:06.629135+00:00,0,0,1
359,Mangochi District Hospital,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.629135+00:00,136,266,9
359,Mangochi District Hospital,TX_CURR_MMD,Unknown,All,2025-08-26 01:24:06.629135+00:00,0,1,2
359,Mangochi District Hospital,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.629135+00:00,2,106,88
359,Mangochi District Hospital,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.629135+00:00,68,418,177
359,Mangochi District Hospital,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.629135+00:00,5,66,41
359,Mangochi District Hospital,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.629135+00:00,13,221,146
359,Mangochi District Hospital,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.629135+00:00,8,136,75
359,Mangochi District Hospital,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.629135+00:00,1,3,17
359,Mangochi District Hospital,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.629135+00:00,9,201,167
359,Mangochi District Hospital,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.629135+00:00,0,7,2
359,Mangochi District Hospital,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.629135+00:00,4,165,128
359,Mangochi District Hospital,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.629135+00:00,1,35,28
359,Mangochi District Hospital,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.629135+00:00,23,74,11
359,Mangochi District Hospital,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.629135+00:00,14,93,3
359,Mangochi District Hospital,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.629135+00:00,7,24,19
359,Mangochi District Hospital,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.629135+00:00,0,2,1
359,Mangochi District Hospital,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.629135+00:00,6,38,20
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
433,Mlangeni Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.645852+00:00,1,1,2
433,Mlangeni Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.645852+00:00,1,9,5
433,Mlangeni Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.645852+00:00,0,9,19
433,Mlangeni Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.645852+00:00,2,16,9
433,Mlangeni Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.645852+00:00,1,1,2
433,Mlangeni Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.645852+00:00,0,0,1
433,Mlangeni Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.645852+00:00,0,1,0
433,Mlangeni Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.645852+00:00,2,7,7
433,Mlangeni Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.645852+00:00,0,5,8
433,Mlangeni Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.645852+00:00,0,1,3
433,Mlangeni Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.645852+00:00,0,5,8
433,Mlangeni Health Centre,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.645852+00:00,0,1,0
433,Mlangeni Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.645852+00:00,2,20,16
433,Mlangeni Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.645852+00:00,0,2,4
433,Mlangeni Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.645852+00:00,12,132,94
433,Mlangeni Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.645852+00:00,11,66,89
433,Mlangeni Health Centre,TX_CURR_MMD,Female,85-89 years,2025-08-26 01:24:06.645852+00:00,0,0,1
433,Mlangeni Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.645852+00:00,1,4,4
433,Mlangeni Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.645852+00:00,0,1,1
433,Mlangeni Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.645852+00:00,1,1,3
433,Mlangeni Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.645852+00:00,3,15,13
433,Mlangeni Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.645852+00:00,2,6,11
433,Mlangeni Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.645852+00:00,1,27,26
433,Mlangeni Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.645852+00:00,0,1,3
433,Mlangeni Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.645852+00:00,0,3,48
433,Mlangeni Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.645852+00:00,0,11,11
433,Mlangeni Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.645852+00:00,0,3,1
433,Mlangeni Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.645852+00:00,1,4,4
433,Mlangeni Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.645852+00:00,0,2,5
433,Mlangeni Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.645852+00:00,0,4,5
433,Mlangeni Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.645852+00:00,2,11,15
433,Mlangeni Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.645852+00:00,1,4,10
433,Mlangeni Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.645852+00:00,1,16,15
433,Mlangeni Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.645852+00:00,0,1,1
433,Mlangeni Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.645852+00:00,0,0,1
433,Mlangeni Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.645852+00:00,1,14,19
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
468,Mtwalo Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.658054+00:00,3,6,2
468,Mtwalo Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.658054+00:00,0,0,1
468,Mtwalo Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.658054+00:00,2,1,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.658054+00:00,0,2,0
468,Mtwalo Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.658054+00:00,2,10,7
468,Mtwalo Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.658054+00:00,1,8,9
468,Mtwalo Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.658054+00:00,1,15,14
468,Mtwalo Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.658054+00:00,1,1,4
468,Mtwalo Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.658054+00:00,2,7,5
468,Mtwalo Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.658054+00:00,0,1,1
468,Mtwalo Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.658054+00:00,1,2,6
468,Mtwalo Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.658054+00:00,1,3,0
468,Mtwalo Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.658054+00:00,1,7,16
468,Mtwalo Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.658054+00:00,1,2,0
468,Mtwalo Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.658054+00:00,2,17,7
468,Mtwalo Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.658054+00:00,0,6,9
468,Mtwalo Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.658054+00:00,0,3,4
468,Mtwalo Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.658054+00:00,2,13,10
468,Mtwalo Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.658054+00:00,14,92,80
